,energy_density,magnetization_density,h
110,-4.0,1.0,0.8464209951354942
111,-4.0,1.0,0.8464209951354942
112,-4.0,1.0,0.8464209951354942
113,-4.0,1.0,0.8464209951354942
114,-3.928888888888889,0.9911111111111112,0.8464209951354942
115,-4.0,1.0,0.5850710960795164
116,-3.6444444444444444,0.9466666666666667,0.5850710960795164
117,-3.8577777777777778,0.9822222222222222,0.5850710960795164
118,-3.6444444444444444,0.9555555555555556,0.5850710960795164
119,-3.431111111111111,0.92,0.5850710960795164
120,-3.5733333333333333,0.9377777777777778,0.6137935985427422
121,-3.928888888888889,0.9911111111111112,0.6137935985427422
122,-3.8933333333333335,0.9822222222222222,0.6137935985427422
123,-4.0,1.0,0.6137935985427422
124,-3.8577777777777778,0.9822222222222222,0.6137935985427422
125,-0.48,0.022222222222222223,0.17797706323402676
